InstrumentId	Isin	Desc	CurrencyStr	Date
T1685	JP2110001993	SAITAP 1.41 09/25/19	JPY	20170914
T1688	JP2130002914	TOKYO 1.4 12/20/18	JPY	20170914
T1689	JP214000A958	KANAP 1.57 03/29/19	JPY	20170914
T1691	JP214100A956	YOKOHA 1.57 05/28/19	JPY	20170914
T1690	JP2141002895	YOKOHA 1.56 09/07/18	JPY	20170914
T1692	JP221000A959	GIFUP 1.57 05/29/19	JPY	20170914
T1697	JP2270002971	OSAKA 1.43 07/30/19	JPY	20170914
T1701	JP2340001995	HIROP 1.41 09/25/19	JPY	20170914
T1700	JP2340001979	HIROP 1.46 07/24/19	JPY	20170914
T1699	JP2340001953	HIROP 0 05/28/19	JPY	20170914
T1702	JP234000A947	HIROP 1.67 03/20/19	JPY	20170914
T1704	JP2990001881	JTMUNI 1.62 08/24/18	JPY	20170914
T1707	JP328620B863	JFM 1.97 06/20/18	JPY	20170914
T1709	JP351265A976	JFM 1.4 07/12/19	JPY	20170914
G2493	US3136A4CD94	FNR 2012-27 SA	USD	20170914
G2494	US3136A5LA20	FNR 2012-35 PL	USD	20170914
G2495	US3136A2SA26	FNR 2011-125 GE	USD	20170914
G2497	US3136A96R47	FNR 2012-142 BI	USD	20170914
G1752	XS0198774779	BRUCK IX D2	EUR	20170914
G2506	US3136A9NP92	FNR 2012-119 CZ	USD	20170914
G1896	XS0290301380	EURO 25X C	EUR	20170914
G1905	XS0202219092	HOEF III B	EUR	20170914
G1833	ES0361795000	BCJAM 2 A	EUR	20170914
T1310	GB0000515816	GILT PRINC JUN21	GBP	20170914
T1312	GB0002404191	UKT 6 28	GBP	20170914
T1316	GB0008983024	UKTI 2.50 07/24	GBP	20170914
T1315	GB0008932666	UKTI 4.1250 07/30	GBP	20170914
T1318	GB0009386284	UK WAR LOAN 3.5 29/12/4	GBP	20170914
T1319	GB0009997999	UKT 8 21	GBP	20170914
T1321	GB0031790826	UKTI 2.0 01/35	GBP	20170914
T1323	GB00B00NY175	UKT 4T 38	GBP	20170914
T1324	GB00B058DQ55	UKT 4T 20	GBP	20170914
T1325	GB00B0CNHZ09	TSY 1 1/4% 2055 I/L GIL	GBP	20170914
T1327	GB00B128DH60	UKTI 1.250 11/27	GBP	20170914
T1262	NL0006227316	DSL 4.0 07/18	EUR	20170914
T1263	NL0009086115	DSL 4.0 07/19	EUR	20170914
T1264	NL0009348242	DSL 3.50 07/20	EUR	20170914
T1270	PTOTENOE0018	PGB 4.45 06/18	EUR	20170914
T1756	SE0001149311	SGB1047 5 12/20	SEK	20170914
T1612	JP1802091007	JGBS 0 09/20/20	JPY	20170914
T1613	JP18020C1009	JGBS 0 12/20/20	JPY	20170914
T1616	JP1802191005	JGBS 0 09/20/21	JPY	20170914
T1617	JP18021C1008	JGBS 0 12/20/21	JPY	20170914
T1620	JP1802291003	JGBS 0 09/20/22	JPY	20170914
T1621	JP18022C1007	JGBS 0 12/20/22	JPY	20170914
T1623	JP1802361004	JGBS 0 06/20/23	JPY	20170914
T1624	JP1802391001	JGBS 0 09/20/23	JPY	20170914
T1625	JP18023C1006	JGBS 0 12/20/23	JPY	20170914
T1628	JP1802491009	JGBS 0 09/20/24	JPY	20170914
T1629	JP18024C1005	JGBS 0 12/20/24	JPY	20170914
G1805	XS0249475723	LEEK 17X A2C	EUR	20170914
G2444	US617463AA25	MSIX 2006-2 A1	USD	20170914
G2460	US92935JBC80	WFRBS 2011-C2 A4	USD	20170914
G2462	US83613VAA44	SVNIM 2006-EQ2 N1	USD	20170914
G2469	US3136A96P80	FNR 2012-142 AI	USD	20170914
T956	AT0000384169	AUST CPN JUL26	EUR	20170914
T958	AT0000385745	RAGB 4.65 01/18	EUR	20170914
T959	AT0000386115	RAGB 3.9 07/20	EUR	20170914
T960	AT0000A001X2	RAGB 3.5 09/21	EUR	20170914
T963	AT0000A08968	RAGB 4.35 03/19	EUR	20170914
T964	AT0000A0DXC2	RAGB 4.85 03/26	EUR	20170914
T844	AU0000EIBHA9	AU0000EIBHA9	AUD	20170914
T966	BE0000291972	OL31 5.5 03/28	EUR	20170914
T968	BE0000304130	OL44 5 03/35	EUR	20170914
T971	BE0000312216	OL52 4.0 03/18	EUR	20170914
T972	BE0000315243	OL55 4.0 03/19	EUR	20170914
T973	BE0000318270	OL58 3.75 09/20	EUR	20170914
T1328	GB00B128DP45	UKT 4Q 46	GBP	20170914
T1329	GB00B16NNR78	UKT 4Q 27	GBP	20170914
T1330	GB00B1L6W962	UKTI 1.1250 11/37	GBP	20170914
T1332	GB00B1VWPJ53	UKT 4H 42	GBP	20170914
T1335	GB00B24FFM16	UKTI 0.75 11/47	GBP	20170914
T1333	GB00B1Z5HQ14	UKTI 1.8750 11/22	GBP	20170914
T1336	GB00B39R3707	UKT 4Q 49	GBP	20170914
T1340	GB00B3KJDS62	UKT 4Q 39	GBP	20170914
T1342	GB00B3MYD345	UKTI 0.625 11/42	GBP	20170914
T1343	GB00B4YRFP41	UKT 3T 19	GBP	20170914
T1345	GB00B582JV65	UKT 3T 20	GBP	20170914
T1123	GR0124030645	GGB 4.6 07/18	EUR	20170914
T1125	GR0124032666	GGB 6.25 06/20	EUR	20170914
T1126	GR0133001140	GGB 6.5 10/19	EUR	20170914
T1242	NL0000102234	DSL 4 01/37	EUR	20170914
T1732	JP372155A941	DBJJP 1.4 04/15/19	JPY	20170914
T1241	NL0000102077	DSL 7.50 01/23	EUR	20170914
T1243	NL0000102275	DSL 3.75 01/23	EUR	20170914
T1244	NL0000102317	DSL 5.5 01/28	EUR	20170914
T1246	NL0000103000	NEDER PRINC JAN23	EUR	20170914
T1248	NL0000103257	NEDER CPN JAN18	EUR	20170914
T1249	NL0000103265	NEDER CPN JAN19	EUR	20170914
T1251	NL0000103281	NEDER CPN JAN21	EUR	20170914
T1250	NL0000103273	NEDER CPN JAN20	EUR	20170914
T1254	NL0000103315	NEDER CPN JAN24	EUR	20170914
T1255	NL0000103323	NEDER CPN JAN25	EUR	20170914
T1258	NL0000103364	NEDER CPN JAN28	EUR	20170914
T1260	NL0000122505	AAB 4.7 JUN19	EUR	20170914
T1259	NL0000103455	NEDER PRINC JAN28	EUR	20170914
T1265	PTOTE5OE0007	PGB 4.1 04/37	EUR	20170914
G2470	US3136A96M59	FNR 2012-142 AC	USD	20170914
G2472	US3137AVXE24	FHR 4126 PI	USD	20170914
G2481	US3137AVX364	FHR 4126 GS	USD	20170914
G2483	US3136A5LX23	FNR 2012-35 SN	USD	20170914
G2486	US3136A8N485	FNR 2012-117 DI	USD	20170914
G2488	US3136FC2H82	FNS 374 14	USD	20170914
G2490	US3136A2PK35	FNR 2011-123 JS	USD	20170914
G2498	US3136A3G217	FNR 2012-9 IP	USD	20170914
G2499	US3136AA3B90	FNR 2012-149 IC	USD	20170914
G2500	US3137AWSL05	FHR 4144 EF	USD	20170914
G2501	US3137AWSM87	FHR 4144 ES	USD	20170914
T864	CA135087TZ75	CAN 10.5 MAR21	CAD	20170914
T977	BE0008053028	OLO PRINC MAR19	EUR	20170914
T978	BE0008070196	OLO PRINC MAR28	EUR	20170914
T865	CA135087UE28	CAN 9.75 JUN21	CAD	20170914
T867	CA135087UM44	CAN 9.25 JUN22	CAD	20170914
T868	CA135087UT96	CAN 8 JUN23	CAD	20170914
T870	CA135087VS05	CAN 4.25 DEC26	CAD	20170914
T871	CA135087VW17	CAN 8 JUN27	CAD	20170914
T872	CA135087WL43	CAN 5.75 JUN29	CAD	20170914
T874	CA135087XG49	CAN 5.75 JUN33	CAD	20170914
T875	CA13508ZYX46	CAN PRINC JUN22	CAD	20170914
T1127	GR0133002155	GGB 5.90 10/22	EUR	20170914
T1129	GR0133004177	GGB 5.3 03/26	EUR	20170914
T1131	GR0138002689	GGB 4.60 09/40	EUR	20170914
T1130	GR0138001673	GGB 4.5 09/37	EUR	20170914
T1135	IE0034074488	IRISH 4.5 04/20	EUR	20170914
T1138	IE00B4TV0D44	IRISH 5.4 03/25	EUR	20170914
T1136	IE00B28HXX02	IRISH 4.5 10/18	EUR	20170914
T1137	IE00B2QTFG59	IRISH 4.4 06/19	EUR	20170914
T1238	IT0004545890	BTPE 2.55 09/41	EUR	20170914
T1240	IT0004594930	BTPS 4.0 09/20	EUR	20170914
T1425	JP026176TEMP	JGB 2.6 MAR18	JPY	20170914
T1428	JP1100001X95	WIJ 1 1/2 09/20/19	JPY	20170914
T1433	JP11028917C2	JB289	JPY	20170914
T1439	JP1102951884	JB295	JPY	20170914
T1444	JP1103001952	JB300	JPY	20170914
T1451	JP1150181293	JF18	JPY	20170914
T1457	JP1150241394	JF24	JPY	20170914
T1460	JP1150271433	JF27	JPY	20170914
T1465	JP1150321519	JF32	JPY	20170914
T1470	JP1150381612	JF38	JPY	20170914
T1569	JP1300031000	JX3	JPY	20170914
T1570	JP1300041009	JX4	JPY	20170914
T1571	JP1300051156	JX5	JPY	20170914
T1572	JP13000611B1	JX6	JPY	20170914
T1573	JP1300071253	JX7	JPY	20170914
T1574	JP13000812B5	JX8	JPY	20170914
T1577	JP1300111372	JX11	JPY	20170914
T1580	JP1300141445	JX14	JPY	20170914
T1582	JP13001614A6	JX16	JPY	20170914
T1581	JP1300151485	JX15	JPY	20170914
T1584	JP1300181540	JX18	JPY	20170914
T1585	JP1300191572	JX19	JPY	20170914
T1586	JP13002015A5	JX20	JPY	20170914
T1587	JP1300211610	JX21	JPY	20170914
T1589	JP1300231675	JX23	JPY	20170914
T1590	JP13002416A5	JX24	JPY	20170914
T1593	JP1300281845	JX28	JPY	20170914
T1592	JP1300261748	JX26	JPY	20170914
T1594	JP13002918A0	JX29	JPY	20170914
T1595	JP1300301940	JX30	JPY	20170914
G1883	XS0303390453	EPICP DRUM A	EUR	20170914
G1778	XS0244000187	MAGI I-X FN2B	EUR	20170914
G1763	IT0004148059	VENUS 2006-1 D	EUR	20170914
G1891	US493897AB83	KDRE 2007-1A A2	USD	20170914
G2503	US45660LUG21	INDX 2005-16IP AX	USD	20170914
G2504	US45660LGG86	INDX 2005-AR6 AX2	USD	20170914
G1737	XS0307574599	MESDG DELT B	EUR	20170914
T1473	JP1150411674	JF41	JPY	20170914
T1474	JP1150421699	JF42	JPY	20170914
T1487	JP1200391V02	JL39	JPY	20170914
T1490	JP1200421W05	JL42	JPY	20170914
T1496	JP1200461000	JL46	JPY	20170914
T1502	JP1200511184	JL51	JPY	20170914
T1503	JP12005211A9	JL52	JPY	20170914
T1509	JP12005812A4	JL58	JPY	20170914
T1528	JP1200751533	JL75	JPY	20170914
T1532	JP1200791570	JL79	JPY	20170914
T1536	JP12008315C1	JL83	JPY	20170914
T1538	JP1200851630	JL85	JPY	20170914
T1544	JP12009116A6	JL91	JPY	20170914
T1555	JP1201021860	JL102	JPY	20170914
T1562	JP1201091939	JL109	JPY	20170914
T1568	JP1300021001	JX2	JPY	20170914
T1632	JP1802591006	JGBS 0 09/20/25	JPY	20170914
T1634	JP1802631000	JGBS 0 03/20/26	JPY	20170914
T1636	JP1802691004	JGBS 0 09/20/26	JPY	20170914
T1637	JP18026C1003	JGBS 0 12/20/26	JPY	20170914
T1640	JP1802791002	JGBS 0 09/20/27	JPY	20170914
T1641	JP18027C1002	JGBS 0 12/20/27	JPY	20170914
T1642	JP1802831006	JGBS 0 03/20/28	JPY	20170914
T1645	JP18028C1001	JGBS 0 12/20/28	JPY	20170914
T1652	JP1803091006	JGBS 0 09/20/30	JPY	20170914
T1656	JP1803191004	JGBS 0 09/20/31	JPY	20170914
T1657	JP18031C1006	JGBS 0 12/20/31	JPY	20170914
G1867	XS0230694589	LUSI 4 B	EUR	20170914
G1799	XS0270511628	PERMM 2006-1 6A1	GBP	20170914
G1897	XS0290301976	EURO 25X E	EUR	20170914
G1753	XS0198775230	BRUCK IX SUB	EUR	20170914
G1863	IT0003575039	FEMO 1 A1	EUR	20170914
T1029	DE0001143295	BUND CPN JUL26	EUR	20170914
T1033	DE0001143337	BUND CPN JUL30	EUR	20170914
T1037	DE0001143378	BUND CPN JUL34 A	EUR	20170914
T1038	ES0000011868	SPGB 6.0 01/29	EUR	20170914
T1575	JP1300091319	JX9	JPY	20170914
T1578	JP13001213B5	JX12	JPY	20170914
T1579	JP1300131420	JX13	JPY	20170914
T1583	JP1300171525	JX17	JPY	20170914
T1588	JP1300221643	JX22	JPY	20170914
T1606	JP1801931005	JGBS 0 03/20/19	JPY	20170914
T1426	JP037776TEMP	JGB 1.4 DEC32	JPY	20170914
T1427	JP1100001X61	WI-JB301	JPY	20170914
T1434	JP1102901830	JB290	JPY	20170914
T1436	JP1102921853	JB292	JPY	20170914
T1437	JP1102931860	JB293	JPY	20170914
T1266	PTOTEAOE0021	PGB 4.95 10/23	EUR	20170914
T1269	PTOTEMOE0027	PGB 4.75 06/19	EUR	20170914
T1268	PTOTELOE0010	PGB 4.35 10/17	EUR	20170914
T1267	PTOTECOE0029	PGB 4.80 06/20	EUR	20170914
T1271	PTOTEYOE0007	PGB 3.85 04/21	EUR	20170914
T1754	SE0000317943	SGBI3102 4 12/20	SEK	20170914
T1755	SE0000556599	SGBI3104 3.5 12/28	SEK	20170914
T1758	SE0002241083	SGB1052 4.25 03/19	SEK	20170914
T1827	TH0623032B01	THAIGB 5.125 NOV22	THB	20170914
T2847	US0000114456	TR BND 12/31/99A	USD	20170914
T2852	US001957AW94	ATT 6.5 MAR29	USD	20170914
T2861	US105756AK66	BRAZ 12.75 JAN20	USD	20170914
T2863	US105756AP53	BRAZ 11 AUG40	USD	20170914
T2870	US177464AQ70	MUN CITRUSCN 10118	USD	20170914
T2883	US359900NL76	MUN FULTON 100129	USD	20170914
T2885	US401784UU51	CNTYNC 100121	USD	20170914
T2888	US459051SJ88	IBRD 0 MAY18	USD	20170914
G1868	XS0230695552	LUSI 4 C	EUR	20170914
G1822	US58403AAG31	MEDL 2006-1G A1	USD	20170914
G1841	ES0370151039	AYTH M2 CH2	EUR	20170914
G1839	ES0370151013	AYTH M2 PH2	EUR	20170914
G2257	US3137ANUG82	FHR 4037 DI	USD	20170914
C2749	US268737AQ60	CRF EMTCORP 120130	USD	20170914
C2750	US268737BA00	CRF EMTCORP / 120130	USD	20170914
C2753	US453258AP01	EMF INCOLTD 7.2 91532	USD	20170914
C2754	US465410AH18	ITALY 6.875 27/09/03	USD	20170914
C2759	US500769CR31	KFW 4.375 03/18	USD	20170914
C2760	US694308FT92	CRF PGE 7.583 103149	USD	20170914
C2763	US76117JAB44	RESONA 5.85 09/29/49  2	USD	20170914
C2764	US865622AB01	SUMIBK 5 5/8 07/29/49	USD	20170914
C2766	USEC83095846	EMF 10.375 12833	USD	20170914
C2767	USJ0753MAA83	CHUTRU 5.506 12/29/49	USD	20170914
C2769	USJ7771KGY76	SUMIBK 5 5/8 07/29/49 2	USD	20170914
C2770	USP78628AE70	PEMEX09/27RG	USD	20170914
C2771	USU84681AD40	FOF 8.75 31532	USD	20170914
T1440	JP1102961891	JB296	JPY	20170914
T1443	JP1102991930	JB299	JPY	20170914
T1442	JP1102981915	JB298	JPY	20170914
T1445	JP1103011969	JB301	JPY	20170914
T1447	JP1103031991	JB303	JPY	20170914
T1446	JP1103021976	JB302	JPY	20170914
T1453	JP1150201315	JF20	JPY	20170914
T1452	JP11501912B1	JF19	JPY	20170914
T1458	JP11502513B6	JF25	JPY	20170914
T1456	JP1150231379	JF23	JPY	20170914
T1455	JP1150221354	JF22	JPY	20170914
T1459	JP1150261418	JF26	JPY	20170914
T1461	JP1150281457	JF28	JPY	20170914
T1462	JP1150291472	JF29	JPY	20170914
T1464	JP11503114B2	JF31	JPY	20170914
T1467	JP1150341558	JF34	JPY	20170914
G1823	ES0382042002	SHIPO 2 A	EUR	20170914
G2181	US36246LAG68	GSMS 2007-GG10 AM	USD	20170914
G2182	US94984MAE49	WFMBS 2006-AR14 1A5	USD	20170914
G2192	US125879PY63	BSSP 2006-16 4C	USD	20170914
G2195	US12587LAS88	BSSP 2007-N5 5C	USD	20170914
G2197	US05947UHY73	BACM 2002-2 K	USD	20170914
G1803	XS0225884278	ERF 5 C	GBP	20170914
G1286	FR0010379347	INFIN CLAS A	EUR	20170914
G1807	XS0261650674	PARGN 12X C1B	EUR	20170914
G1781	XS0159068807	LUSI 1 A	EUR	20170914
G1853	ES0312370002	AYTH IV A	EUR	20170914
G1876	XS0290416527	EHMU 2007-1 A	GBP	20170914
G1760	ES0377980000	TDAP 1 A1	EUR	20170914
G1787	XS0275896933	KION 2006-1 A	EUR	20170914
G2521	US43709WAA18	RFMS2 2006-HSA4 A	USD	20170914
G2523	US92329JAA79	VENTR 2012-12A A1	USD	20170914
C2773	XS0030497522	EMF URUGUAY 6.75 32121	USD	20170914
C2772	XS0030490782	EMF URUGUAY 6.75 21921	USD	20170914
C3046	XS0078528352	ESKOM08/27	ZAR	20170914
C2774	XS0053583299	EMF 3.75 102724	USD	20170914
C922	XS0083595636	EIB 5.5 15/02/18	EUR	20170914
C1297	XS0138036412	KFW 5.55 06/21	GBP	20170914
C1298	XS0138037733	KFW 6.0 12/28	GBP	20170914
C1299	XS0138038624	KFW 5.75 06/32	GBP	20170914
C923	XS0196448129	EIB 4.625 04/20(A0DAA3)	EUR	20170914
C924	XS0212074388	HBOS 3.875 2/20	EUR	20170914
C927	XS0224900364	SUMIBK 4 3/8 07/29/49	EUR	20170914
C929	XS0229705008	RESONA 4 1/8 09/29/49	EUR	20170914
C928	XS0229704886	RESONA 4 1/8 09/29/49 2	EUR	20170914
C931	XS0235418828	NRBS 3.875 11/20	EUR	20170914
C1301	XS0241265445	EJRAIL 4 1/2 01/25/36	GBP	20170914
C1303	XS0263312422	RESONA 5.986 08/29/49	GBP	20170914
C1305	XS0277576004	SHNBK 5 5/8 12/29/49	GBP	20170914
C1306	XS0296754814	EJRAIL 5 1/4 04/22/33	GBP	20170914
C934	XS0308505055	EIB 4.75 10/17	EUR	20170914
E11	CH0024638196	SCHINDLER HLD-PC	CHF	20170914
E6	ES0113900J37	BANCO SANTANDER	EUR	20170914
E14	FR0000125007	SAINT GOBAIN	EUR	20170914
E26	FR0000121972	SCHNEIDER ELECTR	EUR	20170914
E55	DE0007164600	SAP AG	EUR	20170914
E37	GRS014003008	PIRAEUS BANK	EUR	20170914
E61	SE0000308280	SCANIA AB-B	SEK	20170914
E65	DE0007236101	SIEMENS AG-REG	EUR	20170914
E70	SE0000163594	SECURITAS AB-B	SEK	20170914
E62	FR0010411983	SCOR SE	EUR	20170914
E105	GB0001500809	TULLOW OIL	GBP	20170914
E81	CH0014852781	SWISS LIFE H AG	CHF	20170914
E113	BE0003884047	UMICORE	EUR	20170914
E91	US9130171096	UNITED TECH CORP	USD	20170914
E96	DE000SYM9999	SYMRISE AG	EUR	20170914
E119	FI0009005987	UPM-KYMMENE OYJ	EUR	20170914
E133	US09062X1037	BIOGEN IDEC INC	USD	20170914
E110	FR0000124711	UNIBAIL-RODAMCO	EUR	20170914
E115	CH0024899483	UBS AG-REG	CHF	20170914
E142	GB00B03MM408	RD	GBP	20170914
E146	FR0000031122	AIR FRANCE-KLM	EUR	20170914
E149	ES0167050915	ACS	EUR	20170914
E151	GB0000456144	ANTOFAGASTA PLC	GBP	20170914
E132	US0970231058	BOEING CO/THE	USD	20170914
E136	US14040H1059	CAPITAL ONE FINA	USD	20170914
E165	IT0003261697	AZIMUT HOLDING	EUR	20170914
E171	BE0003810273	BELGACOM SA	EUR	20170914
E125	ES0184933812	ZARDOYA OTIS	EUR	20170914
E134	US0846707026	BERKSHIRE HATH-B	USD	20170914
E162	CH0102484968	JULIUS BAER GROU	CHF	20170914
E166	PTBES0AM0007	BANCO ESPIRITO-R	EUR	20170914
E192	US7134481081	PEPSICO INC	USD	20170914
E173	BE0974268972	BPOST SA	EUR	20170914
E203	US0530151036	AUTOMATIC DATA	USD	20170914
E185	NL0000009827	DSM (KONIN)	EUR	20170914
E194	US8552441094	STARBUCKS CORP	USD	20170914
E196	US91324P1021	UNITEDHEALTH GRP	USD	20170914
E172	IT0000066123	BANCA POP EMILIA	EUR	20170914
E208	US1567821046	CERNER CORP	USD	20170914
E216	GB0030913577	BT GROUP PLC	GBP	20170914
E218	DK0010181759	CARLSBERG-B	DKK	20170914
E242	US29444U5020	EQUINIX INC	USD	20170914
E227	FR0000120628	AXA	EUR	20170914
E258	IT0004827447	UNIPOLSAI SPA	EUR	20170914
E264	AT0000746409	VERBUND AG	EUR	20170914
E225	DK0010274414	DANSKE BANK A/S	DKK	20170914
E246	US46120E6023	INTUITIVE SURGIC	USD	20170914
E251	US67066G1040	NVIDIA CORP	USD	20170914
E252	GB0008782301	TAYLOR WIMPEY PL	GBP	20170914
E260	FR0000124141	VEOLIA ENVIRONNE	EUR	20170914
E253	IT0004781412	UNICREDIT SPA	EUR	20170914
E255	GB00B1Z7RQ77	TUI TRAVEL PLC	GBP	20170914
E262	AT0000937503	VOESTALPINE AG	EUR	20170914
E311	US2605431038	DOW CHEMICAL CO	USD	20170914
E316	ES0125220311	ACCIONA SA	EUR	20170914
E321	GB00B2988H17	AMLIN PLC	GBP	20170914
E299	US0605051046	BANK OF AMERICA	USD	20170914
E323	GB0002634946	BAE SYSTEMS PLC	GBP	20170914
E306	US20825C1045	CONOCOPHILLIPS	USD	20170914
E337	GB0000566504	BHP BILLITON PLC	GBP	20170914
E322	SE0000101032	ATLAS COPCO-A	SEK	20170914
E330	FR0000051732	ATOS	EUR	20170914
E355	US5801351017	MCDONALDS CORP	USD	20170914
E317	AT0000730007	ANDRITZ AG	EUR	20170914
E341	US30303M1027	FACEBOOK INC-A	USD	20170914
E340	US30161N1019	EXELON CORP	USD	20170914
E348	US4282361033	HEWLETT-PACKARD	USD	20170914
E347	US4370761029	HOME DEPOT INC	USD	20170914
E376	FR0000131104	BNP PARIBAS	EUR	20170914
E358	US02209S1033	ALTRIA GROUP INC	USD	20170914
E363	US68389X1054	ORACLE CORP	USD	20170914
E389	CH0210483332	CIE FINANCI-REG	CHF	20170914
E369	GB0000961622	BALFOUR BEATTY	GBP	20170914
E377	GB0007668071	CLOSE BROS GRP	GBP	20170914
E405	US8825081040	TEXAS INSTRUMENT	USD	20170914
E364	US6745991058	OCCIDENTAL PETE	USD	20170914
E412	US00724F1012	ADOBE SYS INC	USD	20170914
E395	IT0003849244	CAMPARI GROUP	EUR	20170914
E421	US1510201049	CELGENE CORP	USD	20170914
E398	US7475251036	QUALCOMM INC	USD	20170914
E383	BE0974256852	COLRUYT SA	EUR	20170914
E432	NL0000379121	RANDSTAD HOLDING	EUR	20170914
E386	FR0000120222	CNP ASSURANCES	EUR	20170914
E418	SG9999006241	AVAGO TECHNOLOGI	USD	20170914
E416	US0153511094	ALEXION PHARM	USD	20170914
E468	GB0009252882	GLAXOSMITHKLINE	GBP	20170914
E445	GB0002374006	DIAGEO PLC	GBP	20170914
E449	DE0005557508	DEUTSCHE TELEKOM	EUR	20170914
E453	DK0060079531	DSV A/S	DKK	20170914
E461	GRS003003019	NATL BANK GREECE	EUR	20170914
E467	JE00B55Q3P39	GENEL ENERGY PLC	GBP	20170914
E443	GB00B89W0M42	DIRECT LINE INSU	GBP	20170914
E479	US5356781063	LINEAR TECH CORP	USD	20170914
E459	IT0001976403	FIAT SPA	EUR	20170914
E441	FR0010242511	EDF	EUR	20170914
E498	US92345Y1064	VERISK ANALYTI-A	USD	20170914
E508	GB0004065016	HAMMERSON PLC	GBP	20170914
E516	GB00B06QFB75	IG GROUP HOLDING	GBP	20170914
E515	GB0033872168	ICAP PLC	GBP	20170914
E520	GB0031638363	INTERTEK GROUP	GBP	20170914
E477	GB00B8W67662	LIBERTY GLOBAL-A	USD	20170914
E476	US4824801009	KLA-TENCOR CORP	USD	20170914
E532	GB0005603997	LEGAL & GEN GRP	GBP	20170914
E511	GB00B0LCW083	HIKMA PHARMACEUT	GBP	20170914
E543	JP3942800008	YAMAHA MOTOR CO	JPY	20170914
E528	FR0000121485	KERING	EUR	20170914
E558	JP3862400003	MAKITA CORP	JPY	20170914
E517	ES0144580Y14	IBERDROLA SA	EUR	20170914
E540	JP3597800006	TOBU RAILWAY CO	JPY	20170914
E547	JP3347200002	SHIONOGI & CO	JPY	20170914
E571	DE0005470405	LANXESS AG	EUR	20170914
E556	JP3792600003	HINO MOTORS LTD	JPY	20170914
E563	JP3420600003	SEKISUI HOUSE	JPY	20170914
E566	JP3137200006	ISUZU MOTORS	JPY	20170914
E572	SE0000117970	NCC AB-B	SEK	20170914
E599	ES0130960018	ENAGAS SA	EUR	20170914
E602	JP3951600000	UNICHARM CORP	JPY	20170914
E579	GB00B77J0862	OLD MUTUAL PLC	GBP	20170914
E584	ES0124244E34	MAPFRE SA	EUR	20170914
E636	IT0001353140	EXOR	EUR	20170914
E592	FI0009003222	POHJOLA BANK-A	EUR	20170914
E594	GB00B2B0DG97	REED ELSEVIER PL	GBP	20170914
E597	AT0000606306	RAIFFEISEN BANK	EUR	20170914
E629	US8589121081	STERICYCLE INC	USD	20170914
E606	JP3258000003	KIRIN HOLDINGS C	JPY	20170914
E640	ES0118900010	FERROVIAL SA	EUR	20170914
E615	JP3205800000	KAO CORP	JPY	20170914
E642	DE0006602006	GEA GROUP AG	EUR	20170914
E649	ES0116920333	CATALANA OCC	EUR	20170914
E605	JP3500610005	RESONA HOLDINGS	JPY	20170914
E630	ES0130670112	ENDESA	EUR	20170914
E655	GB0030646508	GKN PLC	GBP	20170914
E670	JP3105220002	SEVEN BANK LTD	JPY	20170914
E673	JP3596200000	TOTO LTD	JPY	20170914
E651	IT0003990402	GTECH SPA	EUR	20170914
E634	GB00B19NLV48	EXPERIAN PLC	GBP	20170914
E669	JP3174410005	OJI HOLDINGS COR	JPY	20170914
E701	ES0177542018	INTL CONS AIRLIN	GBP	20170914
E659	FR0000121329	THALES SA	EUR	20170914
E711	GB0004544929	IMPERIAL TOBACCO	GBP	20170914
E689	JP3799000009	HIROSE ELECTRIC	JPY	20170914
E695	FR0004035913	ILIAD SA	EUR	20170914
E705	GB00B70FPS60	JOHNSON MATTHEY	GBP	20170914
E752	DE0008232125	DEUTSCHE LUFT-RG	EUR	20170914
E707	GB00B09LSH68	INMARSAT PLC	GBP	20170914
E735	JP3546800008	TERUMO CORP	JPY	20170914
E743	JP3667600005	JGC CORP	JPY	20170914
E734	JP3435350008	SONY FINANCIAL H	JPY	20170914
E771	GB0006043169	WM MORRISON SUP	GBP	20170914
E750	FR0010307819	LEGRAND SA	EUR	20170914
E758	GB0031809436	LAND SECURITIES	GBP	20170914
E762	FR0000121261	MICHELIN	EUR	20170914
E786	JP3421800008	SECOM CO LTD	JPY	20170914
E812	NO0003733800	ORKLA ASA	NOK	20170914
E790	JP3634600005	TOYOTA INDUSTRIE	JPY	20170914
E796	JP3162600005	SMC CORP	JPY	20170914
E795	JP3892100003	SM TRUST HD	JPY	20170914
E751	DE0006483001	LINDE AG	EUR	20170914
E802	JP3294460005	INPEX CORP	JPY	20170914
E783	JP3102000001	AISIN SEIKI CO	JPY	20170914
E791	JP3890310000	MS&AD INSURANCE	JPY	20170914
E823	GB0007188757	RIO TINTO PLC	GBP	20170914
E804	JP3381000003	NSSMC	JPY	20170914
E809	NL0000009538	KONINKLIJKE PHIL	EUR	20170914
E787	JP3573000001	TOKYO GAS CO LTD	JPY	20170914
E817	ES0113790226	BANCO POPULAR	EUR	20170914
E827	GB00B943Z359	REXAM PLC	GBP	20170914
E829	JP3830800003	BRIDGESTONE CORP	JPY	20170914
E837	JP3735400008	NIPPON TELEGRAPH	JPY	20170914
E838	JP3165650007	NTT DOCOMO INC	JPY	20170914
E23	DE0003304002	SOFTWARE AG	EUR	20170914
E21	FR0000131708	TECHNIP SA	EUR	20170914
E47	FR0000131906	RENAULT SA	EUR	20170914
